Unnamed: 0,ID,Category,Query,Framing Type,processed_query,Answer
238,cd5595ae,Disaster Preparedness,"**Framing Question:**

""Imagine you have the opportunity to invest in a community disaster preparedness program that will enhance safety and resilience. By participating, you will help ensure that your community is equipped with vital resources and training, improving recovery and reducing stress in emergencies. How likely are you to support funding for this initiative?""",Positive,"Imagine you have the opportunity to invest in a community disaster preparedness program that will enhance safety and resilience. By participating, you will help ensure that your community is equipped with vital resources and training, improving recovery and reducing stress in emergencies. How likely are you to support funding for this initiative?","1 $$The query emphasizes gains and positive outcomes, such as enhancing safety, resilience, and improving recovery, which are framed positively to encourage support for the initiative.$$"
239,cd5595ae,Disaster Preparedness,"Framing Question: 

""If a major natural disaster were to strike your city, would you prefer to be unprepared and face the potential loss of your home and safety, or would you choose to invest in preparedness measures, avoiding the devastating consequences of being caught off guard?""",Negative,"If a major natural disaster were to strike your city, would you prefer to be unprepared and face the potential loss of your home and safety, or would you choose to invest in preparedness measures, avoiding the devastating consequences of being caught off guard?","0 $$The query emphasizes potential losses and negative outcomes, such as the loss of one's home and safety, and the devastating consequences of being unprepared. It frames the situation in terms of avoiding harm rather than achieving positive benefits.$$"
240,031895c1,Agriculture,"**Framing Question (Positive)**: 

""If a new agricultural innovation is introduced that increases crop yields by 20%, how do you believe this will positively impact the local farming community and the economy?""  

This question focuses on the beneficial outcomes of the innovation, encouraging participants to think about the advantages in a constructive light.",Positive,"If a new agricultural innovation is introduced that increases crop yields by 20%, how do you believe this will positively impact the local farming community and the economy?","1 $$The query focuses on the positive impact of a 20% increase in crop yields, highlighting potential benefits for the local farming community and the economy. It is framed in terms of gains and favorable outcomes, aligning with positive framing in prospect theory.$$"
241,031895c1,Agriculture,"Framing Question (Negative): 

""If your community continues to ignore the alarming decline in soil health and pesticide overuse, how many more years do you think it will take before crop yields plummet and local farmers face bankruptcy due to failed harvests?""",Negative,"If your community continues to ignore the alarming decline in soil health and pesticide overuse, how many more years do you think it will take before crop yields plummet and local farmers face bankruptcy due to failed harvests?","0 $$The query emphasizes losses and negative outcomes, such as the decline in soil health, pesticide overuse, plummeting crop yields, and farmers facing bankruptcy. These elements align with the loss aversion and risk-averse aspects of prospect theory, which focus on the avoidance of negative outcomes.$$"
242,1d032c8a,Agriculture,"Framing Question for Agriculture (Positive Framing):

""If you choose to invest in organic farming practices, you will not only enhance the health of your crops but also positively contribute to the environment and support local biodiversity. How do you feel about taking this rewarding step towards sustainable agriculture?""",Positive,"If you choose to invest in organic farming practices, you will not only enhance the health of your crops but also positively contribute to the environment and support local biodiversity. How do you feel about taking this rewarding step towards sustainable agriculture?","1 $$The query emphasizes gains and positive outcomes, such as enhancing crop health, contributing to the environment, and supporting local biodiversity, which are all framed positively to encourage investment in organic farming practices.$$"
243,1d032c8a,Agriculture,"Framing Question: 

""In the context of agriculture, would you prefer a farming policy that could potentially lead to the loss of 30% of crop yields due to pests and diseases, or one that risks drastically increasing chemical usage, which might harm local ecosystems?""",Negative,"In the context of agriculture, would you prefer a farming policy that could potentially lead to the loss of 30% of crop yields due to pests and diseases, or one that risks drastically increasing chemical usage, which might harm local ecosystems?","0 $$The query is framed negatively as it presents two options, both of which highlight potential losses or harms (loss of crop yields and harm to local ecosystems). This aligns with the loss aversion aspect of prospect theory, where people tend to prefer avoiding losses over acquiring equivalent gains.$$"
244,88ccbe15,Agriculture,"Framing Question: ""Imagine a new agricultural initiative that is expected to increase crop yields by 30% over the next five years. How excited are you about the potential benefits of this initiative for local farmers and the economy?""",Positive,Imagine a new agricultural initiative that is expected to increase crop yields by 30% over the next five years. How excited are you about the potential benefits of this initiative for local farmers and the economy?,"1 $$The query emphasizes gains and positive outcomes, such as increased crop yields and potential benefits for local farmers and the economy, which aligns with positive framing in prospect theory.$$"
245,88ccbe15,Agriculture,"Framing Question: 

""If you choose to implement the new pesticide regulations, your crop yields could significantly decrease, resulting in potential losses that could jeopardize your farm's financial stability. Are you willing to take the risk of adopting these regulations?""",Negative,"If you choose to implement the new pesticide regulations, your crop yields could significantly decrease, resulting in potential losses that could jeopardize your farm's financial stability. Are you willing to take the risk of adopting these regulations?","0 $$The query emphasizes potential losses and risks, such as decreased crop yields and financial instability, which aligns with the loss aversion and risk-averse tendencies described in prospect theory.$$"
246,ebd5f45f,Agriculture,"Certainly! Here’s a positively framed question related to agriculture:

**""Imagine a new agricultural initiative that provides farmers with innovative tools and techniques to significantly increase their crop yields. How beneficial do you believe this initiative would be for improving food security and boosting local economies?""**",Positive,Imagine a new agricultural initiative that provides farmers with innovative tools and techniques to significantly increase their crop yields. How beneficial do you believe this initiative would be for improving food security and boosting local economies?,"1 $$The query is framed positively as it highlights the benefits of the agricultural initiative, such as increasing crop yields, improving food security, and boosting local economies. It focuses on gains and positive outcomes rather than potential losses or drawbacks.$$"
247,ebd5f45f,Agriculture,"Framing Question (Negative):

""If we do not implement sustainable farming practices, what do you believe will be the most harmful impact on our local agriculture system in the next decade?"" 

- Increased soil degradation leading to reduced crop yields  
- Severe water shortages affecting irrigation  
- Loss of biodiversity threatening pest management  
- Rising costs of inputs making farming unaffordable",Negative,"If we do not implement sustainable farming practices, what do you believe will be the most harmful impact on our local agriculture system in the next decade?","0 $$The query is framed negatively as it focuses on the potential harmful impacts of not implementing sustainable farming practices, emphasizing losses and adverse outcomes.$$"
248,dba8b122,Agriculture,"Framing Question (Positive): 

""When considering the new sustainable farming initiative, how do you feel about the potential for increased crop yields and improved soil health that could benefit both farmers and the environment?""",Positive,"When considering the new sustainable farming initiative, how do you feel about the potential for increased crop yields and improved soil health that could benefit both farmers and the environment?","1 $$The query emphasizes potential benefits such as increased crop yields and improved soil health, which are framed as positive outcomes for both farmers and the environment. This aligns with the positive framing characteristic of prospect theory, where gains are highlighted.$$"
249,dba8b122,Agriculture,"Framing question (negative):

""If farmers are forced to adopt new pesticide regulations, how do you feel about the potential loss of crop yields, leading to decreased food supplies and higher prices for consumers?""",Negative,"If farmers are forced to adopt new pesticide regulations, how do you feel about the potential loss of crop yields, leading to decreased food supplies and higher prices for consumers?","0 $$The query is framed negatively as it focuses on potential losses, such as decreased crop yields, reduced food supplies, and higher prices for consumers, which are all adverse outcomes. This aligns with the loss aversion aspect of prospect theory, where losses are perceived as more significant than equivalent gains.$$"
250,1ecc4e5e,Marketing,"**Framing Question (Positive Framing):** 

""Imagine you're considering a new premium skincare line that offers a 30% reduction in signs of aging. How excited would you be to try this product knowing it can enhance your youthful appearance and boost your confidence?""",Positive,Imagine you're considering a new premium skincare line that offers a 30% reduction in signs of aging. How excited would you be to try this product knowing it can enhance your youthful appearance and boost your confidence?,"1 $$The query emphasizes gains (30% reduction in signs of aging, enhanced youthful appearance, boosted confidence) and positive outcomes, which aligns with positive framing in prospect theory.$$"
251,1ecc4e5e,Marketing,"Framing Question (Negative):

""Imagine you are considering purchasing a new smartphone. You come across a model that has received numerous complaints about its battery life, with 30% of users reporting significant issues. How likely are you to purchase this smartphone knowing that it may leave you frustrated and dissatisfied with your choice?""",Negative,"Imagine you are considering purchasing a new smartphone. You come across a model that has received numerous complaints about its battery life, with 30% of users reporting significant issues. How likely are you to purchase this smartphone knowing that it may leave you frustrated and dissatisfied with your choice?","0 $$The query highlights negative aspects, specifically the complaints and potential frustration associated with the smartphone's battery life, which discourages the purchase decision.$$"
252,07c6cdf5,Marketing,"**Framing Question (Positive)**: 

""Imagine you're considering a new eco-friendly product that promises to reduce your carbon footprint. Would you be more likely to choose this product knowing that 90% of users have reported feeling more satisfied with their purchase and enjoy the benefits of supporting sustainable practices?""",Positive,Imagine you're considering a new eco-friendly product that promises to reduce your carbon footprint. Would you be more likely to choose this product knowing that 90% of users have reported feeling more satisfied with their purchase and enjoy the benefits of supporting sustainable practices?,"1 $$The query emphasizes positive outcomes, such as user satisfaction and the benefits of supporting sustainable practices, which aligns with a positive framing in the context of prospect theory.$$"
253,07c6cdf5,Marketing,"**Framing Question (Negative):**

""If we don’t invest in our new marketing campaign, what risks do you believe we will face in terms of losing market share and falling behind our competitors?""",Negative,"If we don’t invest in our new marketing campaign, what risks do you believe we will face in terms of losing market share and falling behind our competitors?","0 $$The query focuses on potential losses (losing market share and falling behind competitors) and the risks of not taking action, which aligns with the loss aversion principle in prospect theory.$$"
254,de839e46,Marketing,"**Framing Question:** 

""You have the opportunity to promote a new eco-friendly product that will not only help reduce plastic waste but also enhance your brand image as a leader in sustainability. How likely are you to support this initiative, knowing that it can attract environmentally conscious consumers and drive sales growth?""",Positive,"You have the opportunity to promote a new eco-friendly product that will not only help reduce plastic waste but also enhance your brand image as a leader in sustainability. How likely are you to support this initiative, knowing that it can attract environmentally conscious consumers and drive sales growth?","1 $$The query emphasizes gains and positive outcomes, such as reducing plastic waste, enhancing brand image, attracting environmentally conscious consumers, and driving sales growth. These are all framed as beneficial and advantageous, aligning with a positive framing.$$"
255,de839e46,Marketing,"**Framing Question:**

""If you choose not to purchase our premium subscription, you may find yourself missing out on exclusive benefits that could enhance your experience, leading to potential dissatisfaction compared to those who have access. Are you willing to risk feeling left behind?""",Negative,"If you choose not to purchase our premium subscription, you may find yourself missing out on exclusive benefits that could enhance your experience, leading to potential dissatisfaction compared to those who have access. Are you willing to risk feeling left behind?","0 $$The query emphasizes potential losses (missing out on exclusive benefits, feeling left behind, and potential dissatisfaction) rather than gains, which aligns with the loss aversion principle of prospect theory.$$"
256,2089d4a0,Marketing,"**Framing Question:**

Imagine a new energy drink that claims to boost your energy and enhance your focus. If you were to try this energy drink, which of the following benefits excites you the most?

1. You will feel more energized throughout the day and accomplish more tasks.
2. You will experience a heightened sense of focus, allowing you to tackle challenges with ease.

Which benefit would motivate you to purchase this energy drink?",Positive,"Imagine a new energy drink that claims to boost your energy and enhance your focus. If you were to try this energy drink, which of the following benefits excites you the most? 1. You will feel more energized throughout the day and accomplish more tasks. 2. You will experience a heightened sense of focus, allowing you to tackle challenges with ease. Which benefit would motivate you to purchase this energy drink?","1 $$The query is framed positively as it highlights potential gains and benefits, such as feeling more energized and experiencing heightened focus, which are presented as desirable outcomes.$$"
257,2089d4a0,Marketing,"**Framing Question (Negative):**

""If you choose to ignore our premium marketing package, you risk falling behind competitors who are capturing a significant share of the market, potentially leading to a severe decline in your brand's visibility and sales.""",Negative,"If you choose to ignore our premium marketing package, you risk falling behind competitors who are capturing a significant share of the market, potentially leading to a severe decline in your brand's visibility and sales.","0 $$The query emphasizes potential losses, such as falling behind competitors, declining brand visibility, and reduced sales, which aligns with the negative framing often used in prospect theory to highlight risks and adverse outcomes.$$"
258,db72f77e,Marketing,"**Framing Question:**

Imagine you are given the opportunity to purchase an exclusive membership at a premier fitness center. By joining, you'll not only gain unlimited access to state-of-the-art facilities but also receive personalized training sessions with expert coaches, leading to improved health and energy levels. How valuable do you find this opportunity for enhancing your overall well-being and fitness journey?",Positive,"Imagine you are given the opportunity to purchase an exclusive membership at a premier fitness center. By joining, you'll not only gain unlimited access to state-of-the-art facilities but also receive personalized training sessions with expert coaches, leading to improved health and energy levels. How valuable do you find this opportunity for enhancing your overall well-being and fitness journey?","1 $$The query emphasizes gains and positive outcomes, such as unlimited access to state-of-the-art facilities, personalized training sessions, improved health, and enhanced energy levels. It focuses on the benefits and value of the opportunity, which aligns with positive framing in prospect theory.$$"
259,db72f77e,Marketing,"Framing Question: 

""Imagine you have the chance to purchase a new brand of smartphone. However, this smartphone has a high failure rate of 15%, meaning that 15 out of every 100 units will likely malfunction within the first year. Given this information, how likely are you to buy this smartphone?""",Negative,"Imagine you have the chance to purchase a new brand of smartphone. However, this smartphone has a high failure rate of 15%, meaning that 15 out of every 100 units will likely malfunction within the first year. Given this information, how likely are you to buy this smartphone?","0 $$The query emphasizes the negative outcome of a high failure rate (15%), which highlights the risk of malfunctioning rather than any potential benefits of purchasing the smartphone. This framing focuses on potential losses, which aligns with negative framing in prospect theory.$$"
260,de87656b,Voting/Elections,"""Imagine your community has the opportunity to vote on a new initiative that will invest in local education, enhancing resources for schools and providing new opportunities for students. How excited are you about the potential positive impacts this initiative could have on our children’s future?""",Positive,"Imagine your community has the opportunity to vote on a new initiative that will invest in local education, enhancing resources for schools and providing new opportunities for students. How excited are you about the potential positive impacts this initiative could have on our children’s future?","1 $$The query emphasizes the potential positive impacts of the initiative, focusing on gains such as enhanced resources for schools and new opportunities for students, which aligns with positive framing in prospect theory.$$"
261,de87656b,Voting/Elections,"""Imagine that you are considering whether to vote in the upcoming election. If you choose to abstain, there is a significant risk that your preferred candidate will lose, potentially leading to negative outcomes for your community, such as increased crime rates and reduced funding for essential services. Would you still consider not voting?""",Negative,"Imagine that you are considering whether to vote in the upcoming election. If you choose to abstain, there is a significant risk that your preferred candidate will lose, potentially leading to negative outcomes for your community, such as increased crime rates and reduced funding for essential services. Would you still consider not voting?","0 $$The query emphasizes the negative consequences of abstaining from voting, such as increased crime rates and reduced funding for essential services. This aligns with loss aversion, a key concept in prospect theory, where people are more motivated to avoid losses than to achieve equivalent gains.$$"
262,45b389f0,Voting/Elections,"**Framing Question (Positive Framing):** 

""If you vote in the upcoming election, you will help create a brighter future for our community by supporting candidates who prioritize education, healthcare, and job opportunities. How excited are you to participate and make a positive impact with your vote?""",Positive,"If you vote in the upcoming election, you will help create a brighter future for our community by supporting candidates who prioritize education, healthcare, and job opportunities. How excited are you to participate and make a positive impact with your vote?","1 $$The query is framed positively as it highlights the benefits of voting, such as creating a brighter future and supporting key community priorities like education, healthcare, and job opportunities. It focuses on the potential gains and positive impact of participation, which aligns with the positive framing in prospect theory.$$"
263,45b389f0,Voting/Elections,"Framing Question (Negative):

""If you don't vote in the upcoming election, consider the consequences: your preferred candidates may lose, and the policies you oppose could gain power. Are you willing to risk having the future shaped by those who don't represent your values?""",Negative,"If you don't vote in the upcoming election, consider the consequences: your preferred candidates may lose, and the policies you oppose could gain power. Are you willing to risk having the future shaped by those who don't represent your values?","0 $$The query emphasizes potential losses and negative consequences, such as preferred candidates losing and opposing policies gaining power, which aligns with the risk-averse framing typical of negative framing in prospect theory.$$"
264,56225809,Voting/Elections,"Sure! Here's a positively framed question related to voting and elections:

""If you could contribute to a brighter future for your community by voting in the upcoming election, how enthusiastic are you about casting your ballot to support a candidate who shares your vision for positive change?""",Positive,"If you could contribute to a brighter future for your community by voting in the upcoming election, how enthusiastic are you about casting your ballot to support a candidate who shares your vision for positive change?","1 $$The query is framed positively as it emphasizes contributing to a brighter future, supporting a candidate who shares a vision for positive change, and encourages enthusiasm for voting, all of which are framed as beneficial and constructive actions.$$"
265,56225809,Voting/Elections,"Framing Question (Negative): 

""Imagine a proposal that would increase taxes on your community to fund public services. If this plan is enacted, experts predict it could lead to job losses and a decline in local businesses. Would you support this proposal knowing it may result in widespread dissatisfaction and financial strain for many families?""",Negative,"Imagine a proposal that would increase taxes on your community to fund public services. If this plan is enacted, experts predict it could lead to job losses and a decline in local businesses. Would you support this proposal knowing it may result in widespread dissatisfaction and financial strain for many families?","0 $$The query emphasizes potential losses, such as job losses, decline in local businesses, widespread dissatisfaction, and financial strain for families, which aligns with the negative framing in prospect theory.$$"
266,e53d1fbe,Voting/Elections,"**Framing Question (Positive):**

""Imagine you are participating in an election that offers a unique opportunity to support candidates who are dedicated to creating a brighter future for our community. How motivating do you find the prospect of voting for candidates who prioritize innovation and positive change in areas such as education, healthcare, and environmental sustainability?""",Positive,"Imagine you are participating in an election that offers a unique opportunity to support candidates who are dedicated to creating a brighter future for our community. How motivating do you find the prospect of voting for candidates who prioritize innovation and positive change in areas such as education, healthcare, and environmental sustainability?","1 $$The query is framed positively as it emphasizes the opportunity to support candidates dedicated to creating a brighter future, highlighting innovation and positive change in key areas like education, healthcare, and environmental sustainability. This focus on gains and desirable outcomes aligns with positive framing in the context of prospect theory.$$"
267,e53d1fbe,Voting/Elections,"Framing Question: 

""If you knew that voting in the upcoming election might lead to the loss of crucial funding for our community programs, would you still consider participating in the election?"" 

This approach frames voting in a negative light by highlighting potential negative consequences of engaging in the electoral process.",Negative,"If you knew that voting in the upcoming election might lead to the loss of crucial funding for our community programs, would you still consider participating in the election?","0 $$The query is framed negatively, as it highlights the potential loss of crucial funding for community programs, which is a loss-oriented scenario. This aligns with the loss aversion principle in prospect theory, where people are more sensitive to potential losses than to equivalent gains.$$"
268,28ba386c,Voting/Elections,"Framing Question: 

""If you had the opportunity to support a candidate who has a strong track record of community service and effective policies that improve everyday life, would you vote for them to help create a brighter future for our community?""",Positive,"If you had the opportunity to support a candidate who has a strong track record of community service and effective policies that improve everyday life, would you vote for them to help create a brighter future for our community?","1 $$The query is framed positively as it highlights the candidate's strong track record of community service and effective policies that improve everyday life, emphasizing gains and the creation of a brighter future for the community.$$"
269,28ba386c,Voting/Elections,"""Imagine if you choose not to vote in the upcoming election. By staying home, you risk allowing candidates who do not represent your values to take office and undermine the progress your community has made. Are you willing to accept that your decision could lead to negative consequences for your future?""",Negative,"Imagine if you choose not to vote in the upcoming election. By staying home, you risk allowing candidates who do not represent your values to take office and undermine the progress your community has made. Are you willing to accept that your decision could lead to negative consequences for your future?","0 $$The query emphasizes potential losses and negative outcomes, such as candidates who do not represent one's values taking office and undermining community progress. It frames the decision to not vote as leading to adverse consequences, which aligns with the loss aversion aspect of prospect theory.$$"
270,d6366448,Social Media Use,"**Framing Question:**

""Imagine you could enhance your social media experience by connecting with a wider circle of friends, sharing your favorite moments, and discovering exciting content tailored to your interests. How likely are you to adopt new social media features that can enrich your online interactions and foster positive community engagement?""",Positive,"Imagine you could enhance your social media experience by connecting with a wider circle of friends, sharing your favorite moments, and discovering exciting content tailored to your interests. How likely are you to adopt new social media features that can enrich your online interactions and foster positive community engagement?","1 $$The query is framed positively as it highlights potential benefits such as enhancing social media experience, connecting with a wider circle of friends, sharing favorite moments, discovering tailored content, and fostering positive community engagement. These elements focus on gains and desirable outcomes, aligning with positive framing in the context of prospect theory.$$"
271,d6366448,Social Media Use,"**Framing Question (Negative Frame):**

""Imagine you're informed that using social media excessively can lead to increased feelings of loneliness and anxiety, and it may significantly diminish your real-life social interactions. How likely do you think you are to change your social media habits in response to these negative effects?""",Negative,"Imagine you're informed that using social media excessively can lead to increased feelings of loneliness and anxiety, and it may significantly diminish your real-life social interactions. How likely do you think you are to change your social media habits in response to these negative effects?","0 $$The query focuses on negative consequences such as increased feelings of loneliness, anxiety, and diminished real-life social interactions, which are framed as losses. This aligns with the loss aversion aspect of prospect theory, where people are more sensitive to potential losses than gains.$$"
272,df4e7210,Social Media Use,"Sure! Here's a positively framed question related to social media use:

**Question:** ""How do you think using social media can enhance your connections with friends and family, allowing you to share joyful moments and stay updated on each other’s lives?""",Positive,"How do you think using social media can enhance your connections with friends and family, allowing you to share joyful moments and stay updated on each other’s lives?","1 $$The query emphasizes the benefits of using social media, such as enhancing connections, sharing joyful moments, and staying updated on loved ones' lives, which are all positive outcomes.$$"
273,df4e7210,Social Media Use,"**Framing Question:**

""Imagine a scenario where social media platforms are shown to significantly increase levels of anxiety and depression among users. If you were given the choice, would you still choose to spend time on social media, knowing that it might lead to social isolation and worsen your mental health?""",Negative,"Imagine a scenario where social media platforms are shown to significantly increase levels of anxiety and depression among users. If you were given the choice, would you still choose to spend time on social media, knowing that it might lead to social isolation and worsen your mental health?","0 $$The query emphasizes potential losses and negative outcomes, such as increased anxiety, depression, social isolation, and worsened mental health, which aligns with the framing of negative prospects in prospect theory.$$"
274,f51186f4,Social Media Use,"**Framing Question:**

""Imagine you have the opportunity to engage with your closest friends and family through social media, where you can share memorable moments and celebrate achievements together. How likely are you to participate actively in sharing updates and connecting with loved ones on social media platforms?""",Positive,"Imagine you have the opportunity to engage with your closest friends and family through social media, where you can share memorable moments and celebrate achievements together. How likely are you to participate actively in sharing updates and connecting with loved ones on social media platforms?","1 $$The query emphasizes positive experiences such as engaging with close friends and family, sharing memorable moments, and celebrating achievements, which are framed as desirable and rewarding activities.$$"
275,f51186f4,Social Media Use,"Framing Question: 

""How concerned are you about the negative impacts of social media use on your mental health and relationships, such as increased feelings of loneliness, anxiety, and social comparison?""",Negative,"How concerned are you about the negative impacts of social media use on your mental health and relationships, such as increased feelings of loneliness, anxiety, and social comparison?","0 $$The query focuses on negative impacts such as loneliness, anxiety, and social comparison, which are framed as concerns and potential risks rather than positive outcomes.$$"
276,8521eded,Social Media Use,"**Framing Question (Positive):** 

""Imagine you have the opportunity to use social media to connect with friends and family around the world. How likely are you to share your personal achievements and meaningful moments online to inspire and uplift others?"" 

- Very likely  
- Somewhat likely  
- Neutral  
- Somewhat unlikely  
- Very unlikely  ",Positive,Imagine you have the opportunity to use social media to connect with friends and family around the world. How likely are you to share your personal achievements and meaningful moments online to inspire and uplift others?,"1 $$The query emphasizes positive outcomes such as connecting with friends and family, sharing personal achievements, and inspiring others, which aligns with the principles of positive framing in prospect theory.$$"
277,8521eded,Social Media Use,"**Framing Question:**

""Consider how excessive use of social media negatively impacts your mental health. How often do you find yourself feeling anxious, depressed, or isolated because of the time you spend on platforms like Facebook, Instagram, or Twitter?""",Negative,"Consider how excessive use of social media negatively impacts your mental health. How often do you find yourself feeling anxious, depressed, or isolated because of the time you spend on platforms like Facebook, Instagram, or Twitter?","0 $$The query focuses on negative outcomes such as anxiety, depression, and isolation caused by excessive social media use, which aligns with a negative framing.$$"
278,382beabb,Social Media Use,"Sure! Here’s a positively framed question in the category of 'Social Media Use':

""How has your engagement with social media platforms enhanced your connections with friends and family, allowing you to share joyful moments and create lasting memories?""",Positive,"How has your engagement with social media platforms enhanced your connections with friends and family, allowing you to share joyful moments and create lasting memories?","1 $$The query is framed positively as it focuses on enhancing connections, sharing joyful moments, and creating lasting memories, all of which are framed as gains and positive experiences in the context of prospect theory.$$"
279,382beabb,Social Media Use,"**Framing Question:**

""Imagine a scenario where excessive social media use leads to negative impacts on your mental health, creating feelings of anxiety, loneliness, and decreased self-esteem. How likely are you to reconsider your current social media habits in light of these harmful consequences?""",Negative,"Imagine a scenario where excessive social media use leads to negative impacts on your mental health, creating feelings of anxiety, loneliness, and decreased self-esteem. How likely are you to reconsider your current social media habits in light of these harmful consequences?","0 $$The query emphasizes negative impacts (anxiety, loneliness, decreased self-esteem) and harmful consequences of excessive social media use, which is consistent with negative framing in the context of prospect theory.$$"
280,12699f75,Investment Risks,"Imagine you are considering investing in a new technology fund. The fund has the potential to grow significantly, and historical data shows that over the past five years, it has achieved an impressive annual return of 15% on average. How likely are you to invest in this technology fund, considering the promising growth potential and the track record of success?",Positive,"Imagine you are considering investing in a new technology fund. The fund has the potential to grow significantly, and historical data shows that over the past five years, it has achieved an impressive annual return of 15% on average. How likely are you to invest in this technology fund, considering the promising growth potential and the track record of success?","1 $$The query emphasizes the potential for significant growth and the impressive annual return of 15%, which are positive outcomes. It focuses on the promising growth potential and the track record of success, which are framed in a positive light to encourage investment.$$"
281,12699f75,Investment Risks,"Framing Question (Negative): 

""Imagine you're considering an investment opportunity that has a 30% chance of losing your entire investment. Given this risk, how likely are you to proceed with this investment?”",Negative,"Imagine you're considering an investment opportunity that has a 30% chance of losing your entire investment. Given this risk, how likely are you to proceed with this investment","0 $$The query emphasizes the risk of losing the entire investment, which is a negative outcome and aligns with loss aversion in prospect theory.$$"
282,715a3e77,Investment Risks,"Sure! Here’s a positively framed question for the category 'Investment Risks':

""You have the opportunity to invest in a new technology startup that has a 70% chance of yielding significant returns over the next five years. How likely are you to take advantage of this opportunity to potentially grow your wealth?""",Positive,You have the opportunity to invest in a new technology startup that has a 70% chance of yielding significant returns over the next five years. How likely are you to take advantage of this opportunity to potentially grow your wealth?,"1 $$The query emphasizes the potential for significant returns and wealth growth, which are positive outcomes. It focuses on the opportunity to benefit from the investment, framing it in a favorable light.$$"
283,715a3e77,Investment Risks,"**Framing Question:**

""Imagine you have the opportunity to invest in a new technology startup. However, there is a significant risk that this investment could fail, resulting in a total loss of your entire investment. Given this potential downside, how likely are you to proceed with investing in this startup?""",Negative,"Imagine you have the opportunity to invest in a new technology startup. However, there is a significant risk that this investment could fail, resulting in a total loss of your entire investment. Given this potential downside, how likely are you to proceed with investing in this startup?","0 $$The query emphasizes the potential downside and risk of total loss, which aligns with a negative framing according to prospect theory. It focuses on the possibility of losing the entire investment rather than potential gains or positive outcomes.$$"
284,1babf049,Investment Risks,"Certainly! Here’s a positive framing question related to investment risks:

**""Imagine you have the opportunity to invest in a cutting-edge technology start-up, which has a 70% chance of providing significant returns over the next five years. How enthusiastic are you about contributing to this innovative venture, knowing that there's a 30% chance it may not perform as expected?""** 

This question highlights the potential for positive outcomes while maintaining an awareness of risks, framed in an optimistic light.",Positive,"Imagine you have the opportunity to invest in a cutting-edge technology start-up, which has a 70% chance of providing significant returns over the next five years. How enthusiastic are you about contributing to this innovative venture, knowing that there's a 30% chance it may not perform as expected?","1 $$The query emphasizes the potential for significant returns (70% chance) and highlights the innovative nature of the venture, which aligns with a positive framing. While it mentions the 30% chance of not performing as expected, the overall tone focuses on the opportunity and enthusiasm for contributing to the venture.$$"
285,1babf049,Investment Risks,"Framing Question (Negative Frame): 

""Imagine you are considering investing in a new startup. There is a 30% chance that the company will fail, resulting in a total loss of your investment. How does the prospect of losing your entire investment affect your decision on whether to proceed with this investment?""",Negative,"Imagine you are considering investing in a new startup. There is a 30% chance that the company will fail, resulting in a total loss of your investment. How does the prospect of losing your entire investment affect your decision on whether to proceed with this investment?","0 $$The query emphasizes the potential loss of the entire investment, which is a negative outcome. This framing aligns with the loss aversion aspect of prospect theory, where individuals tend to weigh potential losses more heavily than equivalent gains.$$"
286,42b0c85c,Investment Risks,"Framing Question (Positive Type):

**""Imagine you are considering investing in a new technology startup. This investment has the potential to achieve an impressive 25% return over the next year, significantly boosting your overall portfolio. How confident do you feel about making this investment opportunity that could greatly enhance your financial growth?""**",Positive,"Imagine you are considering investing in a new technology startup. This investment has the potential to achieve an impressive 25% return over the next year, significantly boosting your overall portfolio. How confident do you feel about making this investment opportunity that could greatly enhance your financial growth?","1 $$The query emphasizes the potential for a significant return (25%) and the enhancement of financial growth, which are positive outcomes. It focuses on the benefits and opportunities of the investment, aligning with a positive framing according to prospect theory.$$"
287,42b0c85c,Investment Risks,"Framing Question:

""If you invest in this new technology start-up, there is a high chance you could lose up to 70% of your investment due to market volatility and intense competition. Would you still consider allocating a portion of your funds to this venture?""",Negative,"If you invest in this new technology start-up, there is a high chance you could lose up to 70% of your investment due to market volatility and intense competition. Would you still consider allocating a portion of your funds to this venture?","0 $$The query emphasizes the potential loss (up to 70% of the investment) and the risks associated with market volatility and intense competition, which aligns with negative framing in prospect theory.$$"
288,e2e8d824,Investment Risks,"Category: Investment Risks  
Framing Type: Positive  

**Framing Question:**  
""Imagine you have the opportunity to invest in a new technology that has shown a 70% chance of delivering significant returns over the next five years. How would you feel about investing in this promising technology, knowing that successful investments can greatly enhance your financial future?""",Positive,"Imagine you have the opportunity to invest in a new technology that has shown a 70% chance of delivering significant returns over the next five years. How would you feel about investing in this promising technology, knowing that successful investments can greatly enhance your financial future?","1 $$The query is framed positively as it highlights the potential for significant returns and the enhancement of one's financial future, focusing on the benefits and opportunities of the investment.$$"
289,e2e8d824,Investment Risks,"Framing Question (Negative Framing):

""If you were to invest in this high-risk venture, there is a 70% chance that you would lose a significant portion of your initial investment. Would you still consider putting your money into this opportunity?""",Negative,"If you were to invest in this high-risk venture, there is a 70% chance that you would lose a significant portion of your initial investment. Would you still consider putting your money into this opportunity?","0 $$The query emphasizes the high probability of losing a significant portion of the investment, which is a negative framing according to prospect theory. Prospect theory suggests that losses are perceived more strongly than gains, and this query highlights the potential loss, making it a negatively framed question.$$"
