Unnamed: 0,ID,Category,Query,Framing Type,processed_query,Answer
257,2089d4a0,Marketing,"**Framing Question (Negative):**

""If you choose to ignore our premium marketing package, you risk falling behind competitors who are capturing a significant share of the market, potentially leading to a severe decline in your brand's visibility and sales.""",Negative,"If you choose to ignore our premium marketing package, you risk falling behind competitors who are capturing a significant share of the market, potentially leading to a severe decline in your brand's visibility and sales.","0 $$The query is framed negatively as it emphasizes the potential losses, such as falling behind competitors, declining brand visibility, and decreased sales, if the premium marketing package is not chosen.$$"
258,db72f77e,Marketing,"**Framing Question:**

Imagine you are given the opportunity to purchase an exclusive membership at a premier fitness center. By joining, you'll not only gain unlimited access to state-of-the-art facilities but also receive personalized training sessions with expert coaches, leading to improved health and energy levels. How valuable do you find this opportunity for enhancing your overall well-being and fitness journey?",Positive,"Imagine you are given the opportunity to purchase an exclusive membership at a premier fitness center. By joining, you'll not only gain unlimited access to state-of-the-art facilities but also receive personalized training sessions with expert coaches, leading to improved health and energy levels. How valuable do you find this opportunity for enhancing your overall well-being and fitness journey?","1 $$The query is framed positively as it focuses on the gains and advantages of purchasing the exclusive membership, such as unlimited access to state-of-the-art facilities, personalized training sessions with expert coaches, and improvements in health and energy levels, which all contribute to enhancing overall well-being and fitness journey.$$"
259,db72f77e,Marketing,"Framing Question: 

""Imagine you have the chance to purchase a new brand of smartphone. However, this smartphone has a high failure rate of 15%, meaning that 15 out of every 100 units will likely malfunction within the first year. Given this information, how likely are you to buy this smartphone?""",Negative,"Imagine you have the chance to purchase a new brand of smartphone. However, this smartphone has a high failure rate of 15%, meaning that 15 out of every 100 units will likely malfunction within the first year. Given this information, how likely are you to buy this smartphone?","0 $$The query is framed negatively as it emphasizes the potential loss or failure associated with purchasing the smartphone, specifically highlighting the 15% malfunction rate within the first year.$$"
260,de87656b,Voting/Elections,"""Imagine your community has the opportunity to vote on a new initiative that will invest in local education, enhancing resources for schools and providing new opportunities for students. How excited are you about the potential positive impacts this initiative could have on our children’s future?""",Positive,"Imagine your community has the opportunity to vote on a new initiative that will invest in local education, enhancing resources for schools and providing new opportunities for students. How excited are you about the potential positive impacts this initiative could have on our children’s future?",1 $$The query is framed positively as it highlights the potential benefits and positive impacts of the local education initiative on children's future.$$
261,de87656b,Voting/Elections,"""Imagine that you are considering whether to vote in the upcoming election. If you choose to abstain, there is a significant risk that your preferred candidate will lose, potentially leading to negative outcomes for your community, such as increased crime rates and reduced funding for essential services. Would you still consider not voting?""",Negative,"Imagine that you are considering whether to vote in the upcoming election. If you choose to abstain, there is a significant risk that your preferred candidate will lose, potentially leading to negative outcomes for your community, such as increased crime rates and reduced funding for essential services. Would you still consider not voting?",0 $$The query is framed negatively because it highlights potential losses and negative outcomes if the person chooses not to vote.$$
262,45b389f0,Voting/Elections,"**Framing Question (Positive Framing):** 

""If you vote in the upcoming election, you will help create a brighter future for our community by supporting candidates who prioritize education, healthcare, and job opportunities. How excited are you to participate and make a positive impact with your vote?""",Positive,"If you vote in the upcoming election, you will help create a brighter future for our community by supporting candidates who prioritize education, healthcare, and job opportunities. How excited are you to participate and make a positive impact with your vote?","1 $$The query is framed positively because it emphasizes potential positive outcomes and gains that can be achieved by voting in the upcoming election, such as creating a brighter future, supporting candidates who prioritize education, healthcare, and job opportunities, and making a positive impact with one's vote.$$"
263,45b389f0,Voting/Elections,"Framing Question (Negative):

""If you don't vote in the upcoming election, consider the consequences: your preferred candidates may lose, and the policies you oppose could gain power. Are you willing to risk having the future shaped by those who don't represent your values?""",Negative,"If you don't vote in the upcoming election, consider the consequences: your preferred candidates may lose, and the policies you oppose could gain power. Are you willing to risk having the future shaped by those who don't represent your values?","0 $$The query is framed negatively as it emphasizes potential losses (your preferred candidates losing, opposing policies gaining power) and the risk of having the future shaped by those who don't represent your values.$$"
264,56225809,Voting/Elections,"Sure! Here's a positively framed question related to voting and elections:

""If you could contribute to a brighter future for your community by voting in the upcoming election, how enthusiastic are you about casting your ballot to support a candidate who shares your vision for positive change?""",Positive,"If you could contribute to a brighter future for your community by voting in the upcoming election, how enthusiastic are you about casting your ballot to support a candidate who shares your vision for positive change?","1 $$The query is framed positively, as it emphasizes the potential for a brighter future and positive change through the act of voting, highlighting the benefits and gains that can be achieved by participating in the election.$$"
265,56225809,Voting/Elections,"Framing Question (Negative): 

""Imagine a proposal that would increase taxes on your community to fund public services. If this plan is enacted, experts predict it could lead to job losses and a decline in local businesses. Would you support this proposal knowing it may result in widespread dissatisfaction and financial strain for many families?""",Negative,"Imagine a proposal that would increase taxes on your community to fund public services. If this plan is enacted, experts predict it could lead to job losses and a decline in local businesses. Would you support this proposal knowing it may result in widespread dissatisfaction and financial strain for many families?","0 $$The query is framed negatively as it focuses on potential losses, such as job losses, a decline in local businesses, widespread dissatisfaction, and financial strain for families.$$"
266,e53d1fbe,Voting/Elections,"**Framing Question (Positive):**

""Imagine you are participating in an election that offers a unique opportunity to support candidates who are dedicated to creating a brighter future for our community. How motivating do you find the prospect of voting for candidates who prioritize innovation and positive change in areas such as education, healthcare, and environmental sustainability?""",Positive,"Imagine you are participating in an election that offers a unique opportunity to support candidates who are dedicated to creating a brighter future for our community. How motivating do you find the prospect of voting for candidates who prioritize innovation and positive change in areas such as education, healthcare, and environmental sustainability?","1 $$The query is framed positively, as it emphasizes the potential benefits and positive outcomes of voting for candidates who prioritize innovation and positive change in key areas such as education, healthcare, and environmental sustainability.$$"
267,e53d1fbe,Voting/Elections,"Framing Question: 

""If you knew that voting in the upcoming election might lead to the loss of crucial funding for our community programs, would you still consider participating in the election?"" 

This approach frames voting in a negative light by highlighting potential negative consequences of engaging in the electoral process.",Negative,"If you knew that voting in the upcoming election might lead to the loss of crucial funding for our community programs, would you still consider participating in the election?",0 $$The query is framed negatively as it emphasizes the potential loss (of crucial funding for community programs) that might result from voting in the upcoming election.$$
268,28ba386c,Voting/Elections,"Framing Question: 

""If you had the opportunity to support a candidate who has a strong track record of community service and effective policies that improve everyday life, would you vote for them to help create a brighter future for our community?""",Positive,"If you had the opportunity to support a candidate who has a strong track record of community service and effective policies that improve everyday life, would you vote for them to help create a brighter future for our community?","1 $$The query is framed positively as it emphasizes the potential gains and positive outcomes of supporting a candidate with a strong track record of community service and effective policies that improve everyday life, with the ultimate goal of creating a brighter future for the community.$$"
269,28ba386c,Voting/Elections,"""Imagine if you choose not to vote in the upcoming election. By staying home, you risk allowing candidates who do not represent your values to take office and undermine the progress your community has made. Are you willing to accept that your decision could lead to negative consequences for your future?""",Negative,"Imagine if you choose not to vote in the upcoming election. By staying home, you risk allowing candidates who do not represent your values to take office and undermine the progress your community has made. Are you willing to accept that your decision could lead to negative consequences for your future?","0 $$The query is framed negatively, as it emphasizes the potential losses and negative consequences that could result from not voting in the upcoming election.$$"
270,d6366448,Social Media Use,"**Framing Question:**

""Imagine you could enhance your social media experience by connecting with a wider circle of friends, sharing your favorite moments, and discovering exciting content tailored to your interests. How likely are you to adopt new social media features that can enrich your online interactions and foster positive community engagement?""",Positive,"Imagine you could enhance your social media experience by connecting with a wider circle of friends, sharing your favorite moments, and discovering exciting content tailored to your interests. How likely are you to adopt new social media features that can enrich your online interactions and foster positive community engagement?","1 $$The query is framed positively, as it emphasizes the potential benefits and gains of adopting new social media features, such as enhancing the social media experience, connecting with a wider circle of friends, sharing favorite moments, discovering exciting content, enriching online interactions, and fostering positive community engagement.$$"
271,d6366448,Social Media Use,"**Framing Question (Negative Frame):**

""Imagine you're informed that using social media excessively can lead to increased feelings of loneliness and anxiety, and it may significantly diminish your real-life social interactions. How likely do you think you are to change your social media habits in response to these negative effects?""",Negative,"Imagine you're informed that using social media excessively can lead to increased feelings of loneliness and anxiety, and it may significantly diminish your real-life social interactions. How likely do you think you are to change your social media habits in response to these negative effects?","0 $$The query is framed negatively as it focuses on the potential losses and negative consequences of excessive social media use, such as increased feelings of loneliness and anxiety, and the diminishment of real-life social interactions.$$"
272,df4e7210,Social Media Use,"Sure! Here's a positively framed question related to social media use:

**Question:** ""How do you think using social media can enhance your connections with friends and family, allowing you to share joyful moments and stay updated on each other’s lives?""",Positive,"How do you think using social media can enhance your connections with friends and family, allowing you to share joyful moments and stay updated on each other’s lives?","1 $$The query is framed positively as it emphasizes the potential gains and benefits of using social media, such as enhancing connections with friends and family, sharing joyful moments, and staying updated on each other’s lives.$$"
273,df4e7210,Social Media Use,"**Framing Question:**

""Imagine a scenario where social media platforms are shown to significantly increase levels of anxiety and depression among users. If you were given the choice, would you still choose to spend time on social media, knowing that it might lead to social isolation and worsen your mental health?""",Negative,"Imagine a scenario where social media platforms are shown to significantly increase levels of anxiety and depression among users. If you were given the choice, would you still choose to spend time on social media, knowing that it might lead to social isolation and worsen your mental health?","0 $$The query is framed negatively, as it highlights the potential negative consequences of using social media, such as increased anxiety and depression, social isolation, and worsening mental health.$$"
274,f51186f4,Social Media Use,"**Framing Question:**

""Imagine you have the opportunity to engage with your closest friends and family through social media, where you can share memorable moments and celebrate achievements together. How likely are you to participate actively in sharing updates and connecting with loved ones on social media platforms?""",Positive,"Imagine you have the opportunity to engage with your closest friends and family through social media, where you can share memorable moments and celebrate achievements together. How likely are you to participate actively in sharing updates and connecting with loved ones on social media platforms?","1 $$The query is framed positively as it emphasizes the opportunity to engage with close friends and family, share memorable moments, and celebrate achievements together on social media platforms.$$"
275,f51186f4,Social Media Use,"Framing Question: 

""How concerned are you about the negative impacts of social media use on your mental health and relationships, such as increased feelings of loneliness, anxiety, and social comparison?""",Negative,"How concerned are you about the negative impacts of social media use on your mental health and relationships, such as increased feelings of loneliness, anxiety, and social comparison?","0 $$The query is framed negatively as it focuses on potential negative impacts and outcomes of social media use, such as increased feelings of loneliness, anxiety, and social comparison, which may affect mental health and relationships.$$"
276,8521eded,Social Media Use,"**Framing Question (Positive):** 

""Imagine you have the opportunity to use social media to connect with friends and family around the world. How likely are you to share your personal achievements and meaningful moments online to inspire and uplift others?"" 

- Very likely  
- Somewhat likely  
- Neutral  
- Somewhat unlikely  
- Very unlikely  ",Positive,Imagine you have the opportunity to use social media to connect with friends and family around the world. How likely are you to share your personal achievements and meaningful moments online to inspire and uplift others?,1 $$The query is framed positively as it emphasizes the opportunity to connect with friends and family around the world and share personal achievements and meaningful moments online to inspire and uplift others.$$
277,8521eded,Social Media Use,"**Framing Question:**

""Consider how excessive use of social media negatively impacts your mental health. How often do you find yourself feeling anxious, depressed, or isolated because of the time you spend on platforms like Facebook, Instagram, or Twitter?""",Negative,"Consider how excessive use of social media negatively impacts your mental health. How often do you find yourself feeling anxious, depressed, or isolated because of the time you spend on platforms like Facebook, Instagram, or Twitter?","0 $$The query is framed negatively as it focuses on the potential negative impacts of social media use, such as feelings of anxiety, depression, and isolation.$$"
278,382beabb,Social Media Use,"Sure! Here’s a positively framed question in the category of 'Social Media Use':

""How has your engagement with social media platforms enhanced your connections with friends and family, allowing you to share joyful moments and create lasting memories?""",Positive,"How has your engagement with social media platforms enhanced your connections with friends and family, allowing you to share joyful moments and create lasting memories?","1 $$The query is framed positively as it emphasizes the benefits and positive outcomes of engaging with social media platforms, such as enhanced connections with friends and family, sharing joyful moments, and creating lasting memories.$$"
279,382beabb,Social Media Use,"**Framing Question:**

""Imagine a scenario where excessive social media use leads to negative impacts on your mental health, creating feelings of anxiety, loneliness, and decreased self-esteem. How likely are you to reconsider your current social media habits in light of these harmful consequences?""",Negative,"Imagine a scenario where excessive social media use leads to negative impacts on your mental health, creating feelings of anxiety, loneliness, and decreased self-esteem. How likely are you to reconsider your current social media habits in light of these harmful consequences?","0 $$The query is framed negatively as it focuses on the harmful consequences of excessive social media use, such as anxiety, loneliness, and decreased self-esteem, which are perceived as losses in the context of prospect theory.$$"
280,12699f75,Investment Risks,"Imagine you are considering investing in a new technology fund. The fund has the potential to grow significantly, and historical data shows that over the past five years, it has achieved an impressive annual return of 15% on average. How likely are you to invest in this technology fund, considering the promising growth potential and the track record of success?",Positive,"Imagine you are considering investing in a new technology fund. The fund has the potential to grow significantly, and historical data shows that over the past five years, it has achieved an impressive annual return of 15% on average. How likely are you to invest in this technology fund, considering the promising growth potential and the track record of success?","1 $$The query is framed positively. It emphasizes the potential for significant growth and the track record of success, highlighting the positive outcomes of investing in the technology fund.$$"
281,12699f75,Investment Risks,"Framing Question (Negative): 

""Imagine you're considering an investment opportunity that has a 30% chance of losing your entire investment. Given this risk, how likely are you to proceed with this investment?”",Negative,"Imagine you're considering an investment opportunity that has a 30% chance of losing your entire investment. Given this risk, how likely are you to proceed with this investment","0 $$The query is framed negatively because it highlights a potential loss (a 30% chance of losing the entire investment), which is more likely to be perceived as a risk rather than an opportunity in the context of prospect theory.$$"
282,715a3e77,Investment Risks,"Sure! Here’s a positively framed question for the category 'Investment Risks':

""You have the opportunity to invest in a new technology startup that has a 70% chance of yielding significant returns over the next five years. How likely are you to take advantage of this opportunity to potentially grow your wealth?""",Positive,You have the opportunity to invest in a new technology startup that has a 70% chance of yielding significant returns over the next five years. How likely are you to take advantage of this opportunity to potentially grow your wealth?,"1 $$The query is framed positively, as it emphasizes the potential gains and positive outcomes, highlighting the 70% chance of yielding significant returns over the next five years.$$"
283,715a3e77,Investment Risks,"**Framing Question:**

""Imagine you have the opportunity to invest in a new technology startup. However, there is a significant risk that this investment could fail, resulting in a total loss of your entire investment. Given this potential downside, how likely are you to proceed with investing in this startup?""",Negative,"Imagine you have the opportunity to invest in a new technology startup. However, there is a significant risk that this investment could fail, resulting in a total loss of your entire investment. Given this potential downside, how likely are you to proceed with investing in this startup?","0 $$The query is framed negatively, as it emphasizes the potential losses and risks associated with investing in the startup.$$"
284,1babf049,Investment Risks,"Certainly! Here’s a positive framing question related to investment risks:

**""Imagine you have the opportunity to invest in a cutting-edge technology start-up, which has a 70% chance of providing significant returns over the next five years. How enthusiastic are you about contributing to this innovative venture, knowing that there's a 30% chance it may not perform as expected?""** 

This question highlights the potential for positive outcomes while maintaining an awareness of risks, framed in an optimistic light.",Positive,"Imagine you have the opportunity to invest in a cutting-edge technology start-up, which has a 70% chance of providing significant returns over the next five years. How enthusiastic are you about contributing to this innovative venture, knowing that there's a 30% chance it may not perform as expected?","1 $$The query is framed positively as it highlights the 70% chance of significant returns, emphasizing the potential gains and positive outcomes of investing in the start-up, while only briefly mentioning the 30% chance of not performing as expected.$$"
285,1babf049,Investment Risks,"Framing Question (Negative Frame): 

""Imagine you are considering investing in a new startup. There is a 30% chance that the company will fail, resulting in a total loss of your investment. How does the prospect of losing your entire investment affect your decision on whether to proceed with this investment?""",Negative,"Imagine you are considering investing in a new startup. There is a 30% chance that the company will fail, resulting in a total loss of your investment. How does the prospect of losing your entire investment affect your decision on whether to proceed with this investment?","0 $$The query is framed negatively as it focuses on the potential loss of the entire investment, which is a central concept in prospect theory regarding loss aversion.$$"
286,42b0c85c,Investment Risks,"Framing Question (Positive Type):

**""Imagine you are considering investing in a new technology startup. This investment has the potential to achieve an impressive 25% return over the next year, significantly boosting your overall portfolio. How confident do you feel about making this investment opportunity that could greatly enhance your financial growth?""**",Positive,"Imagine you are considering investing in a new technology startup. This investment has the potential to achieve an impressive 25% return over the next year, significantly boosting your overall portfolio. How confident do you feel about making this investment opportunity that could greatly enhance your financial growth?","1 $$The query is framed positively, as it emphasizes the potential positive outcome of the investment, specifically a 25% return that could significantly boost the overall portfolio, highlighting the potential financial growth.$$"
287,42b0c85c,Investment Risks,"Framing Question:

""If you invest in this new technology start-up, there is a high chance you could lose up to 70% of your investment due to market volatility and intense competition. Would you still consider allocating a portion of your funds to this venture?""",Negative,"If you invest in this new technology start-up, there is a high chance you could lose up to 70% of your investment due to market volatility and intense competition. Would you still consider allocating a portion of your funds to this venture?","0 $$The query is framed negatively because it highlights the potential losses and risks associated with investing in the new technology start-up, such as losing up to 70% of the investment due to market volatility and intense competition.$$"
288,e2e8d824,Investment Risks,"Category: Investment Risks  
Framing Type: Positive  

**Framing Question:**  
""Imagine you have the opportunity to invest in a new technology that has shown a 70% chance of delivering significant returns over the next five years. How would you feel about investing in this promising technology, knowing that successful investments can greatly enhance your financial future?""",Positive,"Imagine you have the opportunity to invest in a new technology that has shown a 70% chance of delivering significant returns over the next five years. How would you feel about investing in this promising technology, knowing that successful investments can greatly enhance your financial future?","1 $$The query is framed positively because it emphasizes the potential benefits of investing in a promising technology, highlighting the 70% chance of delivering significant returns and the prospect of enhancing financial future. The focus is on the potential gains and positive outcomes, which aligns with the positive framing in prospect theory.$$"
289,e2e8d824,Investment Risks,"Framing Question (Negative Framing):

""If you were to invest in this high-risk venture, there is a 70% chance that you would lose a significant portion of your initial investment. Would you still consider putting your money into this opportunity?""",Negative,"If you were to invest in this high-risk venture, there is a 70% chance that you would lose a significant portion of your initial investment. Would you still consider putting your money into this opportunity?","0 $$The query is framed negatively as it emphasizes the potential loss (70% chance of losing a significant portion of the initial investment), which is perceived as a risk in prospect theory.$$"
290,c0000d72,Consumer Behavior,"Sure! Here’s a framing question for the category 'Consumer Behavior' using a positive framing type:

**Framing Question:**
""When purchasing a new smartphone, how likely are you to choose a model that offers a free one-year premium subscription to a popular streaming service as part of the deal?"" 

This question emphasizes the added value of a beneficial offer, encouraging positive consumer behavior.",Positive,"When purchasing a new smartphone, how likely are you to choose a model that offers a free one-year premium subscription to a popular streaming service as part of the deal?",1 $$The query is framed positively. It highlights the potential gain of acquiring a free one-year premium subscription to a popular streaming service when purchasing a new smartphone.$$
291,c0000d72,Consumer Behavior,"Framing Question: 

""If you were considering purchasing a new smartphone, would you be deterred knowing that 25% of users reported significant battery issues within the first year of use?""",Negative,"If you were considering purchasing a new smartphone, would you be deterred knowing that 25% of users reported significant battery issues within the first year of use?","0 $$The query is framed negatively by highlighting potential risks or losses (battery issues) associated with purchasing the new smartphone, which aligns with the loss-averse nature of prospect theory.$$"
292,642850c0,Consumer Behavior,"Certainly! Here’s a positively framed question related to Consumer Behavior:

""If you knew that purchasing this eco-friendly product would help save the environment and support local communities, how likely would you be to choose it over a conventional option?""",Positive,"If you knew that purchasing this eco-friendly product would help save the environment and support local communities, how likely would you be to choose it over a conventional option?","1 $$The query is framed positively as it highlights the benefits of purchasing the eco-friendly product, such as helping save the environment and supporting local communities. This is in line with the prospect theory's focus on gains and positive outcomes.$$"
293,642850c0,Consumer Behavior,"Framing Question (Negative): 

""Imagine you are considering purchasing a new smartphone. However, if you choose to buy this particular model, you will be sacrificing the opportunity to own any of the latest models released in the next year, which are expected to have significant improvements. Knowing this, how likely are you to go ahead with the purchase?""",Negative,"Imagine you are considering purchasing a new smartphone. However, if you choose to buy this particular model, you will be sacrificing the opportunity to own any of the latest models released in the next year, which are expected to have significant improvements. Knowing this, how likely are you to go ahead with the purchase?","0 $$The query is framed negatively as it emphasizes the potential loss of not being able to own the latest models with significant improvements, highlighting the opportunity cost of the current purchase decision.$$"
294,11b8521d,Consumer Behavior,"**Framing Question (Positive Framing):**

Imagine you are considering purchasing a new energy-efficient refrigerator. This model is designed to save you $150 on your annual electricity bills while also being environmentally friendly. How appealing do you find the idea of investing in this refrigerator for both your wallet and the planet? 

- Extremely appealing
- Very appealing
- Moderately appealing
- Slightly appealing
- Not appealing at all",Positive,Imagine you are considering purchasing a new energy-efficient refrigerator. This model is designed to save you $150 on your annual electricity bills while also being environmentally friendly. How appealing do you find the idea of investing in this refrigerator for both your wallet and the planet? - Extremely appealing - Very appealing - Moderately appealing - Slightly appealing - Not appealing at all,"1 $$The query is framed positively, as it emphasizes the potential gains for both the wallet and the environment, highlighting the benefits of investing in an energy-efficient refrigerator.$$"
295,11b8521d,Consumer Behavior,"Framing Question (Negative Framing):

""When shopping for a new smartphone, consider this: if you choose the budget model, you could end up with a device that frequently freezes, lacks essential updates, and ultimately has a shorter lifespan, potentially leading to disappointing performance and the need for an early replacement. Would you still take the risk of saving money on the budget option?""",Negative,"When shopping for a new smartphone, consider this: if you choose the budget model, you could end up with a device that frequently freezes, lacks essential updates, and ultimately has a shorter lifespan, potentially leading to disappointing performance and the need for an early replacement. Would you still take the risk of saving money on the budget option?","0 $$The query is framed negatively because it emphasizes the potential losses and risks (such as disappointing performance, early replacement, and lack of essential updates) associated with choosing the budget smartphone model.$$"
296,298910c2,Consumer Behavior,"**Framing Question:**

Imagine you are considering purchasing a new brand of organic tea that has received outstanding reviews for its quality and taste. If you know that by choosing this tea, you'll be supporting local farmers and their sustainable practices, how likely are you to select this brand over a conventional tea? 

*(Response options could range from ""Very Likely"" to ""Not Likely at All"")*",Positive,"Imagine you are considering purchasing a new brand of organic tea that has received outstanding reviews for its quality and taste. If you know that by choosing this tea, you'll be supporting local farmers and their sustainable practices, how likely are you to select this brand over a conventional tea? ","1 $$The query is framed positively, as it emphasizes the potential gains from choosing the organic tea, such as outstanding quality and taste, supporting local farmers, and sustainable practices. This aligns with the prospect theory's focus on decision-making based on potential gains and losses.$$"
297,298910c2,Consumer Behavior,"**Framing Question:**

Imagine you are considering purchasing an expensive smartphone. You have two options: 

**Option A:** This smartphone has a 2-year warranty. However, past users have reported that 15% of these devices fail within the first year, leading to costly repairs and inconveniences.

**Option B:** This smartphone offers a 2-year warranty, but 85% of users experience no issues. 

Now, knowing this information, how likely are you to choose the smartphone in Option A?",Negative,"Imagine you are considering purchasing an expensive smartphone. You have two options: This smartphone has a 2-year warranty. However, past users have reported that 15% of these devices fail within the first year, leading to costly repairs and inconveniences. This smartphone offers a 2-year warranty, but 85% of users experience no issues. Now, knowing this information, how likely are you to choose the smartphone in Option A?","0 $$The query is framed negatively as it highlights the potential risks and losses associated with purchasing the smartphone, such as a 15% failure rate and costly repairs, rather than focusing on its benefits or positive outcomes.$$"
298,b27456ab,Consumer Behavior,"Framing Question: 

""Imagine you are considering purchasing a new eco-friendly smartphone. This model not only helps reduce carbon emissions but also includes a premium 2-year warranty with excellent customer support. How likely are you to choose this sustainable smartphone over other options available?"" 

This question positively frames the smartphone as a beneficial choice for both the consumer and the environment, highlighting its advantages.",Positive,Imagine you are considering purchasing a new eco-friendly smartphone. This model not only helps reduce carbon emissions but also includes a premium 2-year warranty with excellent customer support. How likely are you to choose this sustainable smartphone over other options available?,"1 $$The query is framed positively as it emphasizes gains and positive outcomes, such as helping to reduce carbon emissions, having a premium 2-year warranty, and excellent customer support, making the sustainable smartphone an attractive choice compared to other options.$$"
299,b27456ab,Consumer Behavior,"Framing Question: 

""Imagine you're considering purchasing a new smartphone. The model you're interested in has received numerous reports of battery issues, with 30% of users experiencing significant problems within the first year. How likely are you to proceed with the purchase knowing this?""

This question emphasizes the negative aspects of the smartphone's reliability, which may influence the consumer's decision-making process.",Negative,"Imagine you're considering purchasing a new smartphone. The model you're interested in has received numerous reports of battery issues, with 30% of users experiencing significant problems within the first year. How likely are you to proceed with the purchase knowing this?","0 $$The query is framed negatively because it focuses on the potential risk or loss associated with the purchase, namely the high likelihood (30%) of encountering significant battery issues within the first year.$$"
300,69c9db19,Mental Health,"Sure! Here's a positively framed question for the category of Mental Health:

""If you had the opportunity to participate in a workshop that teaches effective coping strategies to enhance your mental well-being and resilience, how likely would you be to attend?""",Positive,"If you had the opportunity to participate in a workshop that teaches effective coping strategies to enhance your mental well-being and resilience, how likely would you be to attend?","1 $$The query is framed positively as it emphasizes the potential gains and positive outcomes of attending the workshop, such as learning effective coping strategies and enhancing mental well-being and resilience.$$"
301,69c9db19,Mental Health,"Framing Question: ""If you choose to ignore your mental health, what negative consequences do you think you might face in your personal relationships, work performance, and overall quality of life in the next year?""",Negative,"If you choose to ignore your mental health, what negative consequences do you think you might face in your personal relationships, work performance, and overall quality of life in the next year?",0 $$The query is framed negatively as it emphasizes the potential negative consequences and losses that might be faced if one chooses to ignore their mental health.$$
302,b83b32ac,Mental Health,"**Framing Question (Positive):** 

""Imagine you have the opportunity to participate in a new mental wellness program that has been shown to significantly boost emotional resilience and promote a more balanced life. How likely are you to enroll in this program to enhance your mental well-being?""",Positive,Imagine you have the opportunity to participate in a new mental wellness program that has been shown to significantly boost emotional resilience and promote a more balanced life. How likely are you to enroll in this program to enhance your mental well-being?,"1 $$The query is framed positively as it emphasizes the potential gains and positive outcomes of participating in the mental wellness program, such as significantly boosting emotional resilience and promoting a more balanced life.$$"
303,b83b32ac,Mental Health,"**Framing Question:**

""If you knew that neglecting your mental health could lead to serious consequences, including anxiety, depression, and a diminished quality of life, would you still choose to ignore your well-being?""",Negative,"If you knew that neglecting your mental health could lead to serious consequences, including anxiety, depression, and a diminished quality of life, would you still choose to ignore your well-being?","0 $$The query is framed negatively as it focuses on potential losses and negative consequences, such as anxiety, depression, and a diminished quality of life, which are associated with neglecting mental health.$$"
304,8e6cfcb1,Mental Health,"**Framing Question (Positive):** 

""Imagine you have the opportunity to join a supportive community program that focuses on enhancing emotional well-being and resilience. How excited would you be to participate in activities that promote mental wellness and strengthen connections with others?""",Positive,Imagine you have the opportunity to join a supportive community program that focuses on enhancing emotional well-being and resilience. How excited would you be to participate in activities that promote mental wellness and strengthen connections with others?,"1 $$The query is framed positively as it emphasizes the potential gains and positive outcomes of joining a supportive community program, such as enhancing emotional well-being, resilience, mental wellness, and strengthening connections with others.$$"
305,8e6cfcb1,Mental Health,"**Framing Question (Negative):** 

""If you had to choose between two treatment options for dealing with anxiety, would you prefer the one that has been shown to fail in 70% of cases, or the one that fails in 30% of cases?""

This question emphasizes the negative outcomes associated with both options, framing the situation in terms of failure rates to highlight the potential for negative consequences in mental health treatment.",Negative,"If you had to choose between two treatment options for dealing with anxiety, would you prefer the one that has been shown to fail in 70% of cases, or the one that fails in 30% of cases?","0 $$The query is framed negatively as it emphasizes the failure rates of both treatment options, highlighting the potential losses rather than the potential gains or successes.$$"
306,ee648772,Mental Health,"Framing Question: ""Imagine you are given the opportunity to participate in a wellness program that focuses on mindfulness and stress reduction. How likely are you to consider joining this program, knowing that it can enhance your mental well-being and improve your overall happiness?""",Positive,"Imagine you are given the opportunity to participate in a wellness program that focuses on mindfulness and stress reduction. How likely are you to consider joining this program, knowing that it can enhance your mental well-being and improve your overall happiness?","1 $$The query is framed positively as it highlights the potential benefits of participating in the wellness program, such as enhancing mental well-being and improving overall happiness.$$"
307,ee648772,Mental Health,"Framing Question (Negative):

""If you were informed that a new study found that only 30% of individuals experiencing anxiety receive proper treatment, how would you feel about the current state of mental health care in your community?""",Negative,"If you were informed that a new study found that only 30% of individuals experiencing anxiety receive proper treatment, how would you feel about the current state of mental health care in your community?","0 $$The query is framed negatively because it highlights the inadequacy of mental health care, as only 30% of individuals experiencing anxiety receive proper treatment, which suggests that the majority of people do not receive the care they need.$$"
308,117495c8,Mental Health,"Certainly! Here’s a positively framed question for the category of Mental Health:

**""How much do you agree with the statement: 'Taking time for self-care and mental wellness can significantly enhance your overall happiness and productivity'?""**

This question aims to encourage a positive perspective on the importance of self-care and its benefits for mental health.",Positive,How much do you agree with the statement: 'Taking time for self-care and mental wellness can significantly enhance your overall happiness and productivity'?,"1 $$The query is framed positively as it emphasizes the potential gains and benefits associated with taking time for self-care and mental wellness, such as enhanced happiness and productivity.$$"
309,117495c8,Mental Health,"Framing Question: 

""If you were faced with a choice between two mental health treatment options, would you prefer the one that has a 70% chance of failure and may lead to worsening your condition, or the one that guarantees you will maintain your current mental state, even if it doesn’t improve?""",Negative,"If you were faced with a choice between two mental health treatment options, would you prefer the one that has a 70% chance of failure and may lead to worsening your condition, or the one that guarantees you will maintain your current mental state, even if it doesn’t improve?",0 $$The query is framed negatively as it emphasizes the potential for failure and worsening condition in one option and the maintenance of the current state without improvement in the other.$$
